match,paper_count,first_author,name_adress,initial_first_name,surname,middle_name_true,mail,qualification_level,uni_name,research_chair_name,working_group_id,person_id_in_working_group,links,federal_state
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,74,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,7,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,39,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,19,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,33,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,30,3,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,71,3,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,5,9,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,45,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,14,6,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,38,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,74,4,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,18,1,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,80,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,39,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,46,3,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,70,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,46,4,anonymized,anonymized
anonymized,12,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,79,1,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,95,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,19,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,26,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,49,7,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,8,28,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,18,4,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,12,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,19,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,89,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,12,13,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,36,10,anonymized,anonymized
anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,71,1,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,24,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,34,17,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,85,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,9,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,82,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,82,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,46,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,65,2,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,87,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,83,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,42,9,anonymized,anonymized
anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,95,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,27,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,79,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,21,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,94,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,26,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,56,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,82,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,100,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,24,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,3,12,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,5,22,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,24,18,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,69,14,anonymized,anonymized
anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,93,2,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,8,31,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,21,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,83,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,85,13,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,63,4,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,36,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,99,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,12,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,98,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,9,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,24,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,12,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,16,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,74,3,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,34,anonymized,anonymized
anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,17,6,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,86,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,34,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,27,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,43,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,21,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,53,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,23,9,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,47,4,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,97,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,44,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,80,4,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,98,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,14,1,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,82,19,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,96,8,anonymized,anonymized
anonymized,8,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,27,1,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,24,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,24,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,27,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,96,9,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,88,2,anonymized,anonymized
anonymized,9,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,49,8,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,88,1,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,20,2,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,17,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,90,3,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,88,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,23,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,4,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,47,6,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,38,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,4,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,21,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,66,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,9,2,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,37,6,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,10,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,13,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,22,15,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,3,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,8,anonymized,anonymized
anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,4,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,9,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,69,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,69,7,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,12,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,8,13,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,85,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,88,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,3,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,41,2,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,81,2,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,8,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,7,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,95,10,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,17,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,62,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,8,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,38,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,61,5,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,97,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,11,anonymized,anonymized
anonymized,10,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,7,2,anonymized,anonymized
anonymized,7,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,22,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,25,14,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,47,3,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,92,1,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,22,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,60,4,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,72,18,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,59,8,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,20,5,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,70,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,14,7,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,17,16,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,83,5,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,88,7,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,49,12,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,100,1,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,84,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,36,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,79,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,26,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,20,11,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,14,8,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,25,16,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,64,1,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,17,19,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,51,8,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,40,4,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,21,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,71,7,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,40,1,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,17,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,44,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,98,9,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,68,4,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,54,15,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,13,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,3,10,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,41,7,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,23,10,anonymized,anonymized
anonymized,4,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,86,3,anonymized,anonymized
anonymized,2,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,5,20,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,47,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,22,17,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,66,9,anonymized,anonymized
anonymized,1,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,55,5,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,34,16,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,20,9,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,10,27,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,62,3,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,37,10,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,22,14,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,35,7,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,21,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,91,10,anonymized,anonymized
anonymized,6,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,59,12,anonymized,anonymized
anonymized,3,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Professor,anonymized,anonymized,36,1,anonymized,anonymized
anonymized,5,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Postdoc,anonymized,anonymized,58,6,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,74,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,54,20,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,68,5,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,98,12,anonymized,anonymized
anonymized,0,anonymized,anonymized,anonymized,anonymized,anonymized,anonymized,Predoc,anonymized,anonymized,1,22,anonymized,anonymized
